"DATAFLOW","LAST.UPDATE","freq","frequenc","deg_urb","sex","age","unit","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","LT",2014,27.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","LT",2019,29.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","LU",2014,55.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","LU",2019,59.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","LV",2014,27.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","LV",2019,27.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","MT",2014,32.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","MT",2019,41.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","NL",2019,52.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","NO",2014,40.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","NO",2019,44,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","PL",2014,38.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","PL",2019,36.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","PT",2014,39.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","PT",2019,44.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","RO",2014,24,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","RO",2019,38.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","SE",2014,50.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","SE",2019,43.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","SI",2014,44.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","SI",2019,42.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","SK",2014,23.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","SK",2019,38.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y35-44","PC","UK",2014,51.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","AT",2014,38.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","AT",2019,46.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","BE",2014,48.7,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","BE",2019,45.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","BG",2014,43.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","BG",2019,40.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","CY",2014,30.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","CY",2019,28.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","CZ",2014,48.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","CZ",2019,54.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","DE",2014,50.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","DE",2019,38.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","DK",2014,53.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","DK",2019,51.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EE",2014,31.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EE",2019,32.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EL",2014,32.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EL",2019,35.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","ES",2014,33.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","ES",2019,34,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EU27_2020",2014,39.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EU27_2020",2019,39.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","EU28",2014,42.6,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","FI",2014,49.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","FR",2019,41.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","HR",2014,30.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","HR",2019,13.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","HU",2014,30.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","HU",2019,37.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","IE",2014,56.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","IE",2019,51.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","IS",2014,33.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","IS",2019,40.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","IT",2014,37.8,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","IT",2019,39.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","LT",2014,29.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","LT",2019,24.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","LU",2014,54.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","LU",2019,57.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","LV",2014,26,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","LV",2019,29,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","MT",2014,32.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","MT",2019,28.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","NL",2019,54.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","NO",2014,46.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","NO",2019,54,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","PL",2014,32.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","PL",2019,30.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","PT",2014,27.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","PT",2019,34.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","RO",2014,30.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","RO",2019,37.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","SE",2014,44.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","SE",2019,50.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","SI",2014,45.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","SI",2019,34.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","SK",2014,28.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","SK",2019,25.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-54","PC","UK",2014,54.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","AT",2014,42.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","AT",2019,44,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","BE",2014,45.8,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","BE",2019,41.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","BG",2014,37.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","BG",2019,36.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","CY",2014,28.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","CY",2019,28.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","CZ",2014,42.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","CZ",2019,51,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","DE",2014,49.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","DE",2019,38.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","DK",2014,52.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","DK",2019,54.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EE",2014,28,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EE",2019,30.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EL",2014,32.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EL",2019,34.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","ES",2014,28.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","ES",2019,29.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EU27_2020",2014,37.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EU27_2020",2019,37.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","EU28",2014,40.5,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","FI",2014,53,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","FR",2019,42.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","HR",2014,28.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","HR",2019,26.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","HU",2014,33.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","HU",2019,34,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","IE",2014,56.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","IE",2019,58.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","IS",2014,37.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","IS",2019,38.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","IT",2014,34,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","IT",2019,37.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","LT",2014,27.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","LT",2019,22.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","LU",2014,48.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","LU",2019,57.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","LV",2014,27.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","LV",2019,26.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","MT",2014,29.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","MT",2019,30.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","NL",2019,55.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","NO",2014,50.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","NO",2019,54.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","PL",2014,28.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","PL",2019,28.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","PT",2014,24.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","PT",2019,31.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","RO",2014,26.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","RO",2019,36.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","SE",2014,49.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","SE",2019,49.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","SI",2014,42.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","SI",2019,35.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","SK",2014,31,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","SK",2019,31.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y45-64","PC","UK",2014,54.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","AT",2014,48.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","AT",2019,41.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","BE",2014,42.7,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","BE",2019,36.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","BG",2014,31.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","BG",2019,33,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","CY",2014,25.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","CY",2019,29.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","CZ",2014,37.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","CZ",2019,47.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","DE",2014,49,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","DE",2019,37.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","DK",2014,51.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","DK",2019,57.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EE",2014,24.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EE",2019,28.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EL",2014,32.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EL",2019,34.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","ES",2014,22.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","ES",2019,24,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EU27_2020",2014,34.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EU27_2020",2019,36.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","EU28",2014,37.9,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","FI",2014,57.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","FR",2019,42.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","HR",2014,25.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","HR",2019,40.7,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","HU",2014,36.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","HU",2019,29.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","IE",2014,57.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","IE",2019,64.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","IS",2014,42.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","IS",2019,36.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","IT",2014,29.5,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","IT",2019,35.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","LT",2014,26.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","M","Y55-64","PC","LT",2019,20.1,""
